NAME,SEX,DOB,AGE,HEIGHT,WEIGHT,BMI,AVATAR,AVATAR_ID,REGION
付嘉,Male,1990-2-5,30.0,1.82,70.0,21.13,https://image.ijq.tv/201711/06/12-02-26-43-26.jpg,12-02-26-43-26.jpg,ChinaMainland
付曼,Female,1992-6-10,28.0,1.68,46.0,16.3,https://image.ijq.tv/201412/08/13-46-40-19-11.jpg,13-46-40-19-11.jpg,ChinaMainland
付柔美琦,Female,1994-5-25,26.0,1.65,45.0,16.53,https://image.ijq.tv/201612/26/11-30-06-74-26.jpg,11-30-06-74-26.jpg,ChinaMainland
付梦妮,Female,1989-06-25,31.0,1.61,42.0,16.2,https://image.ijq.tv/201503/04/11-12-25-30-8.jpg,11-12-25-30-8.jpg,ChinaMainland
付美,Female,1993-11-29,27.0,1.67,48.0,17.21,https://image.ijq.tv/201911/18/11-41-33-26-46.jpg,11-41-33-26-46.jpg,ChinaMainland
付蓉儿,Female,1994-6-6,26.0,1.65,52.0,19.1,https://image.ijq.tv/201508/07/11-40-34-23-14.png,11-40-34-23-14.png,ChinaMainland
付辛博,Male,1987-3-5,33.0,1.83,68.0,20.31,https://www.ijq.tv/file/upload/202010/23/15-28-49-52-1.png,15-28-49-52-1.png,ChinaMainland
付静,Female,1985-6-5,35.0,1.74,55.0,18.17,https://image.ijq.tv/201506/29/15-49-29-66-14.png,15-49-29-66-14.png,ChinaMainland
代乐乐,Female,1982-7-6,38.0,1.65,48.0,17.63,https://image.ijq.tv/201503/12/15-57-11-71-10.jpg,15-57-11-71-10.jpg,ChinaMainland
代云帆,Male,1997-7-2,23.0,1.82,65.0,19.62,https://image.ijq.tv/201910/12/14-29-58-30-46.jpg,14-29-58-30-46.jpg,ChinaMainland
代庭睿,Male,1991-6-19,29.0,1.79,60.0,18.73,https://image.ijq.tv/201608/04/10-04-09-33-26.jpg,10-04-09-33-26.jpg,ChinaMainland
代雨丹,Female,1995-4-9,25.0,1.76,50.0,16.14,https://image.ijq.tv/201908/07/11-40-09-44-47.png,11-40-09-44-47.png,ChinaMainland
任嘉伦,Male,1989-4-11,31.0,1.78,60.0,18.94,https://www.ijq.tv/file/upload/202101/18/13-34-27-19-1.png,13-34-27-19-1.png,ChinaMainland
任天野,Male,1983-7-2,37.0,1.83,68.0,20.31,https://image.ijq.tv/201504/29/09-38-27-73-11.jpg,09-38-27-73-11.jpg,ChinaMainland
任婉婧,Female,1988-5-29,32.0,1.65,50.0,18.37,https://image.ijq.tv/201808/24/17-49-53-86-40.jpg,17-49-53-86-40.jpg,ChinaMainland
任家萱,Female,1981-10-31,39.0,1.64,47.0,17.47,https://image.ijq.tv/201608/11/17-37-51-36-28.jpg,17-37-51-36-28.jpg,Taiwan
任容萱,Female,1988-11-22,32.0,1.72,52.0,17.58,https://image.ijq.tv/201704/02/15-19-13-79-26.jpg,15-19-13-79-26.jpg,Taiwan
任时完,Male,1988-12-1,32.0,1.73,55.0,18.38,https://image.ijq.tv/201610/13/12-32-51-28-35.jpg,12-32-51-28-35.jpg,Korea
任晗,Female,1987-10-22,33.0,1.67,46.0,16.49,https://image.ijq.tv/201412/27/14-23-24-10-14.jpg,14-23-24-10-14.jpg,ChinaMainland
任柯诺,Male,1982-12-4,38.0,1.88,72.0,20.37,https://image.ijq.tv/201601/18/10-28-36-47-10.jpg,10-28-36-47-10.jpg,ChinaMainland
任泉,Male,1975-3-4,45.0,1.79,65.0,20.29,https://image.ijq.tv/201501/12/10-32-51-27-14.jpg,10-32-51-27-14.jpg,ChinaMainland
任真,Female,1995-10-29,25.0,1.7,45.0,15.57,https://image.ijq.tv/201810/09/14-08-58-11-26.jpg,14-08-58-11-26.jpg,ChinaMainland
任程伟,Male,1970-5-3,50.0,1.85,88.0,25.71,https://image.ijq.tv/201501/22/15-08-13-55-10.jpg,15-08-13-55-10.jpg,ChinaMainland
任素汐,Female,1988-6-1,32.0,1.72,48.0,16.22,https://image.ijq.tv/201610/31/11-14-24-52-29.jpg,11-14-24-52-29.jpg,ChinaMainland
任言恺,Male,1984-2-27,36.0,1.86,65.0,18.79,https://image.ijq.tv/201507/03/14-12-42-24-12.jpg,14-12-42-24-12.jpg,Taiwan
任豪,Male,1995-7-17,25.0,1.83,60.0,17.92,https://image.ijq.tv/201705/02/11-41-39-91-26.jpg,11-41-39-91-26.jpg,ChinaMainland
任贤齐,Female,1966-6-23,54.0,1.77,56.0,17.87,https://image.ijq.tv/201506/01/15-58-02-27-8.jpg,15-58-02-27-8.jpg,ChinaMainland
任达华,Male,1955,66.0,1.8,79.0,24.38,https://image.ijq.tv/201504/23/15-57-37-56-13.jpg,15-57-37-56-13.jpg,ChinaMainland
任运杰,Male,1996-3-20,24.0,1.78,65.0,20.52,https://image.ijq.tv/201811/12/15-21-59-44-40.jpg,15-21-59-44-40.jpg,ChinaMainland
任重,Male,1979-11-26,41.0,1.81,72.0,21.98,https://image.ijq.tv/201504/18/11-22-19-93-12.jpg,11-22-19-93-12.jpg,ChinaMainland
任雨萌,Female,1998-5-22,22.0,1.7,45.0,15.57,https://image.ijq.tv/201909/06/14-22-32-27-47.png,14-22-32-27-47.png,ChinaMainland
伊一,Female,1989-7-25,31.0,1.69,48.0,16.81,https://image.ijq.tv/201509/02/14-54-30-14-14.png,14-54-30-14-14.png,ChinaMainland
伊丹爱莉,Female,1993-7-8,27.0,1.68,45.0,15.94,https://image.ijq.tv/201710/14/18-17-10-63-19.jpg,18-17-10-63-19.jpg,ChinaMainland
伊娃·朗格利亚,Female,1975-3-15,45.0,1.58,47.0,18.83,https://www.ijq.tv/file/upload/202007/29/11-47-50-19-65.png,11-47-50-19-65.png,US
伊日贵,Female,1989-7-20,31.0,1.71,50.0,17.1,https://image.ijq.tv/201910/21/14-09-24-94-47.png,14-09-24-94-47.png,ChinaMainland
伊能静,Female,1969-3-4,51.0,1.61,51.0,19.68,https://image.ijq.tv/201505/18/16-59-34-61-14.png,16-59-34-61-14.png,ChinaMainland
伊藤健太郎,Male,1997-6-30,23.0,1.79,62.0,19.35,https://www.ijq.tv/file/upload/202007/17/14-15-30-68-1.png,14-15-30-68-1.png,Japan
伍乐怡,Female,1993-1-14,27.0,1.75,49.0,16.0,https://image.ijq.tv/201907/03/15-42-52-74-47.jpg,15-42-52-74-47.jpg,HongKong
伍允龙,Male,1977-9-16,43.0,1.78,67.0,21.15,https://image.ijq.tv/201507/06/16-23-17-93-16.png,16-23-17-93-16.png,HongKong
伍嘉成,Male,1993-7-18,27.0,1.78,65.0,20.52,https://image.ijq.tv/201705/11/14-17-32-71-26.jpg,14-17-32-71-26.jpg,ChinaMainland
伍宇辰柠,Female,1996-4-1,24.0,1.65,42.0,15.43,https://image.ijq.tv/201710/13/13-45-22-83-26.jpg,13-45-22-83-26.jpg,ChinaMainland
伍富桥,Male,1994-6-23,26.0,1.78,65.0,20.52,https://image.ijq.tv/201909/29/16-24-14-55-46.jpg,16-24-14-55-46.jpg,HongKong
伍程,Male,1996-3-5,24.0,1.78,65.0,20.52,https://image.ijq.tv/201908/08/10-02-26-53-46.jpg,10-02-26-53-46.jpg,ChinaMainland
伍麟凯,Male,1989-5-1,31.0,1.78,60.0,18.94,https://image.ijq.tv/201706/22/17-12-22-91-19.png,17-12-22-91-19.png,ChinaMainland
佐藤丽,Female,1995-11-22,25.0,1.64,45.0,16.73,https://image.ijq.tv/201811/17/11-36-52-43-26.jpg,11-36-52-43-26.jpg,Japan
佐藤宽太,Male,1996-6-16,24.0,1.81,65.0,19.84,https://image.ijq.tv/201910/18/17-09-11-57-46.jpg,17-09-11-57-46.jpg,ChinaMainland
何与,Male,1996-8-26,24.0,1.8,63.0,19.44,https://image.ijq.tv/201909/16/13-54-22-55-47.png,13-54-22-55-47.png,ChinaMainland
何之舟,Female,1995-1-27,25.0,1.67,45.0,16.14,https://image.ijq.tv/201908/08/09-44-18-54-46.jpg,09-44-18-54-46.jpg,ChinaMainland
何伟,Male,1981-12-25,39.0,1.72,67.0,22.65,https://image.ijq.tv/201510/12/16-03-14-87-12.jpg,16-03-14-87-12.jpg,ChinaMainland
何佩瑜,Female,1989-4-2,31.0,1.71,48.0,16.42,https://image.ijq.tv/201510/21/13-44-21-97-14.png,13-44-21-97-14.png,ChinaMainland
何佳宣,Female,1994-3-13,26.0,1.87,73.0,20.88,https://image.ijq.tv/201704/20/17-09-18-61-26.jpg,17-09-18-61-26.jpg,ChinaMainland
何佳怡,Female,1978-1-14,42.0,1.65,45.0,16.53,https://image.ijq.tv/201502/11/16-21-39-60-7.jpg,16-21-39-60-7.jpg,ChinaMainland
何傲儿,Female,1988-9-27,32.0,1.7,52.0,17.99,https://image.ijq.tv/201812/03/13-37-40-72-43.jpg,13-37-40-72-43.jpg,ChinaMainland
何其炜,Male,1990-10-30,30.0,1.8,62.0,19.14,https://image.ijq.tv/201912/27/16-34-54-80-47.png,16-34-54-80-47.png,ChinaMainland
何冰,Male,1968-4-26,52.0,1.78,68.0,21.46,https://image.ijq.tv/201412/30/13-26-01-34-14.jpg,13-26-01-34-14.jpg,ChinaMainland
何善凯,Male,1998-3-30,22.0,1.8,65.0,20.06,https://image.ijq.tv/201811/27/11-06-14-60-26.jpg,11-06-14-60-26.jpg,ChinaMainland
何奉天,Male,1992-2-20,28.0,1.82,65.0,19.62,https://image.ijq.tv/201605/21/17-32-12-99-22.jpg,17-32-12-99-22.jpg,ChinaMainland
何宇成,Male,2010-9-19,10.0,1.5,35.0,15.56,https://image.ijq.tv/201907/19/16-18-37-70-47.png,16-18-37-70-47.png,ChinaMainland
何宣林,Female,1992-3-5,28.0,1.66,45.0,16.33,https://image.ijq.tv/201908/02/16-29-23-51-47.png,16-29-23-51-47.png,ChinaMainland
何屹繁,Male,1998-8-22,22.0,1.75,60.0,19.59,https://image.ijq.tv/201912/19/15-54-57-33-46.jpg,15-54-57-33-46.jpg,ChinaMainland
何广沛,Female,1988-8-3,32.0,1.81,68.0,20.76,https://image.ijq.tv/201507/16/15-28-51-97-10.jpg,15-28-51-97-10.jpg,HongKong
何建泽,Male,1982-12-26,38.0,1.81,68.0,20.76,https://image.ijq.tv/201502/03/16-13-39-66-10.jpg,16-13-39-66-10.jpg,ChinaMainland
何彦霓,Female,1985-7-5,35.0,1.66,46.0,16.69,https://image.ijq.tv/201705/20/16-13-25-87-26.jpg,16-13-25-87-26.jpg,ChinaMainland
何德乾,Male,1991-9-12,29.0,1.78,65.0,20.52,https://image.ijq.tv/201911/19/10-28-21-94-47.png,10-28-21-94-47.png,ChinaMainland
何德瑞,Male,1997-10-10,23.0,1.81,70.0,21.37,https://image.ijq.tv/201808/23/10-12-10-31-26.jpg,10-12-10-31-26.jpg,ChinaMainland
何昊阳,Female,1984-7-11,36.0,1.64,48.0,17.85,https://image.ijq.tv/201501/24/15-20-16-41-10.jpg,15-20-16-41-10.jpg,ChinaMainland
何明翰,Female,1980-08-13,40.0,1.82,70.0,21.13,https://image.ijq.tv/201501/27/13-33-53-96-8.jpg,13-33-53-96-8.jpg,ChinaMainland
何昕霖,Female,1991-8-1,29.0,1.7,55.0,19.03,https://image.ijq.tv/201706/19/15-14-10-20-19.png,15-14-10-20-19.png,ChinaMainland
何昶希,Male,1997-11-24,23.0,1.83,65.0,19.41,https://image.ijq.tv/201911/08/10-01-26-85-46.jpg,10-01-26-85-46.jpg,ChinaMainland
何晟铭,Male,1975-7-9,45.0,1.76,65.0,20.98,https://image.ijq.tv/201407/29/17-01-52-70-10.jpg,17-01-52-70-10.jpg,ChinaMainland
何晴,Female,1964-01-13,57.0,1.64,55.0,20.45,https://image.ijq.tv/201911/26/15-37-13-86-46.jpg,15-37-13-86-46.jpg,ChinaMainland
何杜娟,Female,1987-5-18,33.0,1.68,45.0,15.94,https://image.ijq.tv/201510/12/10-46-41-73-10.jpg,10-46-41-73-10.jpg,ChinaMainland
何杜娟,Female,1987-5-18,33.0,1.68,45.0,15.94,https://image.ijq.tv/201510/12/10-46-41-73-10.jpg,10-46-41-73-10.jpg,ChinaMainland
何欣,Male,1981-04-07,39.0,1.83,70.0,20.9,https://image.ijq.tv/201501/12/17-10-08-73-14.jpg,17-10-08-73-14.jpg,ChinaMainland
何泓姗,Female,1987-4-10,33.0,1.63,47.0,17.69,https://image.ijq.tv/201606/27/17-01-13-76-25.png,17-01-13-76-25.png,ChinaMainland
何泽远,Male,1995-8-20,25.0,1.83,65.0,19.41,https://image.ijq.tv/201909/11/14-25-34-79-47.png,14-25-34-79-47.png,ChinaMainland
何洁,Female,1986-3-25,34.0,1.57,46.0,18.66,https://image.ijq.tv/201502/07/14-41-44-39-8.jpg,14-41-44-39-8.jpg,ChinaMainland
何洛洛,Male,2001-5-4,19.0,1.8,58.0,17.9,https://image.ijq.tv/201907/16/11-37-52-30-46.jpg,11-37-52-30-46.jpg,ChinaMainland
何润东,Male,1975-9-13,45.0,1.84,69.0,20.38,https://image.ijq.tv/201408/29/16-09-44-34-12.jpg,16-09-44-34-12.jpg,Taiwan
何炅,Male,1974-4-28,46.0,1.72,52.0,17.58,https://image.ijq.tv/201906/03/15-10-31-18-49.jpg,15-10-31-18-49.jpg,ChinaMainland
何琢言,Female,1988-11-26,32.0,1.63,43.0,16.18,https://image.ijq.tv/201708/02/11-37-35-56-10.jpg,11-37-35-56-10.jpg,ChinaMainland
何瑞贤,Female,1994,27.0,1.68,45.0,15.94,https://image.ijq.tv/201605/24/14-47-49-26-22.jpg,14-47-49-26-22.jpg,ChinaMainland
何穗,Female,1989-9-23,31.0,1.78,50.0,15.78,https://image.ijq.tv/201505/05/09-29-25-10-10.jpg,09-29-25-10-10.jpg,ChinaMainland
何索,Male,1991-6-2,29.0,1.78,62.0,19.57,https://image.ijq.tv/201802/28/09-32-12-73-10.jpg,09-32-12-73-10.jpg,ChinaMainland
何美璇,Female,1994,27.0,1.72,45.0,15.21,https://image.ijq.tv/201707/29/15-53-31-41-19.jpg,15-53-31-41-19.jpg,ChinaMainland
何美钿,Female,1975-12-02,45.0,1.62,44.0,16.77,https://image.ijq.tv/201803/16/11-32-33-60-10.jpg,11-32-33-60-10.jpg,ChinaMainland
何翯,Female,1987-,34.0,1.68,48.0,17.01,https://image.ijq.tv/201508/19/14-47-00-49-7.jpg,14-47-00-49-7.jpg,ChinaMainland
何育骏,Male,1989-12-21,31.0,1.78,64.0,20.2,https://image.ijq.tv/201507/01/16-00-53-90-14.png,16-00-53-90-14.png,ChinaMainland
何苑,Female,1989-10-16,31.0,1.7,48.0,16.61,https://image.ijq.tv/201601/11/14-11-53-52-12.jpg,14-11-53-52-12.jpg,ChinaMainland
何若鹤,Male,1989-11-3,31.0,1.87,75.0,21.45,https://image.ijq.tv/201811/26/10-21-59-14-10.jpg,10-21-59-14-10.jpg,ChinaMainland
何蓝逗,Female,1999-10-16,21.0,1.61,43.0,16.59,https://image.ijq.tv/201705/05/16-09-56-47-26.jpg,16-09-56-47-26.jpg,ChinaMainland
何赛飞,Female,1963-4-11,57.0,1.64,52.0,19.33,https://image.ijq.tv/201502/10/16-46-25-17-7.jpg,16-46-25-17-7.jpg,ChinaMainland
何达,Male,1983-5-28,37.0,1.85,78.0,22.79,https://image.ijq.tv/201507/09/15-34-57-33-10.jpg,15-34-57-33-10.jpg,ChinaMainland
何雨虹,Female,1996-5-2,24.0,1.68,45.0,15.94,https://image.ijq.tv/201802/24/11-24-20-78-26.jpg,11-24-20-78-26.jpg,ChinaMainland
何静,Female,1973-8-22,47.0,1.64,50.0,18.59,https://image.ijq.tv/201805/16/17-02-59-15-10.jpg,17-02-59-15-10.jpg,ChinaMainland
何静,Female,1973-8-22,47.0,1.64,50.0,18.59,https://image.ijq.tv/201805/16/17-02-59-15-10.jpg,17-02-59-15-10.jpg,ChinaMainland
何静,Female,1988-6-4,32.0,1.66,44.0,15.97,https://image.ijq.tv/201509/23/10-12-53-36-10.jpg,10-12-53-36-10.jpg,ChinaMainland
何静,Female,1988-6-4,32.0,1.66,44.0,15.97,https://image.ijq.tv/201509/23/10-12-53-36-10.jpg,10-12-53-36-10.jpg,ChinaMainland
何音,Female,1967-3-16,53.0,1.64,51.0,18.96,https://image.ijq.tv/201504/13/16-35-07-55-14.png,16-35-07-55-14.png,ChinaMainland
何龙龙,Male,1993-4-28,27.0,1.83,66.0,19.71,https://image.ijq.tv/201911/12/17-16-43-95-47.png,17-16-43-95-47.png,ChinaMainland
佘曼妮,Female,1983-7-7,37.0,1.64,46.0,17.1,https://image.ijq.tv/201503/17/17-18-41-19-14.jpg,17-18-41-19-14.jpg,ChinaMainland
余凯宁,Male,1994-9-3,26.0,1.82,68.0,20.53,https://image.ijq.tv/201808/13/14-16-02-35-10.jpg,14-16-02-35-10.jpg,ChinaMainland
余姿昀,Female,1993-3-20,27.0,1.61,48.0,18.52,https://image.ijq.tv/201812/19/16-57-03-74-43.jpg,16-57-03-74-43.jpg,ChinaMainland
余心恬,Female,1990-12-20,30.0,1.65,44.0,16.16,https://image.ijq.tv/201708/28/16-54-56-84-19.jpg,16-54-56-84-19.jpg,ChinaMainland
余思霆,Female,1994-4-28,26.0,1.75,48.0,15.67,https://image.ijq.tv/201907/03/16-11-18-61-47.png,16-11-18-61-47.png,Taiwan
余文乐,Male,1981-11-13,39.0,1.78,62.0,19.57,https://image.ijq.tv/201912/11/14-02-55-29-46.jpg,14-02-55-29-46.jpg,HongKong
余昊洋,Female,1994-2-17,26.0,1.69,45.0,15.76,https://image.ijq.tv/201808/13/09-42-55-56-26.jpg,09-42-55-56-26.jpg,ChinaMainland
余梦寒,Female,1997-2-1,23.0,1.68,45.0,15.94,https://image.ijq.tv/201812/21/10-16-48-43-26.jpg,10-16-48-43-26.jpg,ChinaMainland
余欢欢,Female,1997-,24.0,1.75,45.0,14.69,https://image.ijq.tv/201805/07/10-52-39-95-26.jpg,10-52-39-95-26.jpg,ChinaMainland
余玥,Female,1991-9-28,29.0,1.63,45.0,16.94,https://image.ijq.tv/201612/01/10-29-42-40-26.jpg,10-29-42-40-26.jpg,ChinaMainland
余玥,Female,1991-9-28,29.0,1.63,45.0,16.94,https://image.ijq.tv/201612/01/10-29-42-40-26.jpg,10-29-42-40-26.jpg,ChinaMainland
余男,Male,1976-9-5,44.0,1.69,50.0,17.51,https://image.ijq.tv/201502/23/16-17-18-22-10.png,16-17-18-22-10.png,ChinaMainland
余芷慧,Female,1996-2-6,24.0,1.67,40.0,14.34,https://image.ijq.tv/201705/21/16-00-17-80-26.jpg,16-00-17-80-26.jpg,ChinaMainland
余薇薇,Male,1988-9-8,32.0,1.77,53.0,16.92,https://image.ijq.tv/201507/07/09-57-17-78-14.png,09-57-17-78-14.png,ChinaMainland
佟丽娅,Female,1984-08-08,36.0,1.6,43.0,16.8,https://image.ijq.tv/201501/21/10-39-04-34-1.jpg,10-39-04-34-1.jpg,ChinaMainland
佟大为,Male,1979-2-3,41.0,1.8,70.0,21.6,https://image.ijq.tv/201503/17/13-51-28-58-12.jpg,13-51-28-58-12.jpg,ChinaMainland
佟晨洁,Female,1981-12-3,39.0,1.75,45.0,14.69,https://image.ijq.tv/201503/02/15-57-07-29-12.jpg,15-57-07-29-12.jpg,ChinaMainland
佟梦实,Male,1993-1-22,27.0,1.83,70.0,20.9,https://image.ijq.tv/201601/28/10-24-26-66-12.jpg,10-24-26-66-12.jpg,ChinaMainland
佟瑞欣,Male,1965-9-20,55.0,1.78,67.0,21.15,https://image.ijq.tv/201908/23/12-00-57-69-47.png,12-00-57-69-47.png,ChinaMainland
佟磊,Male,1982,39.0,1.77,57.0,18.19,https://image.ijq.tv/201501/29/19-08-43-83-1.jpg,19-08-43-83-1.jpg,ChinaMainland
佩德罗·帕斯卡,Male,1975-04-02,45.0,1.8,82.0,25.31,https://image.ijq.tv/201507/01/16-14-16-40-16.png,16-14-16-40-16.png,US
佩里·琼斯,Male,1991-9-24,29.0,2.0,107.0,26.75,https://www.ijq.tv/file/upload/202007/20/11-09-57-90-67.jpg,11-09-57-90-67.jpg,US
佴一文,Female,1991-4-1,29.0,1.65,46.0,16.9,https://image.ijq.tv/201909/05/17-53-19-53-47.png,17-53-19-53-47.png,ChinaMainland
侍宣如,Female,1991-12-16,29.0,1.67,48.0,17.21,https://image.ijq.tv/201506/03/11-25-20-28-8.jpg,11-25-20-28-8.jpg,ChinaMainland
依莎,Female,1994-4-6,26.0,1.68,48.0,17.01,https://image.ijq.tv/201809/06/15-11-04-30-26.jpg,15-11-04-30-26.jpg,ChinaMainland
侯东,Male,1995.11.18,25.0,1.83,66.0,19.71,https://image.ijq.tv/201811/28/10-49-02-64-26.jpg,10-49-02-64-26.jpg,ChinaMainland
侯亚辰,Female,1992-10-11,28.0,1.66,47.0,17.06,https://image.ijq.tv/201909/03/15-41-59-93-46.png,15-41-59-93-46.png,ChinaMainland
侯京健,Male,1985-4-2,35.0,1.83,73.0,21.8,https://image.ijq.tv/201502/04/14-29-23-80-10.jpg,14-29-23-80-10.jpg,ChinaMainland
侯伊荻,Female,1993-7-24,27.0,1.72,54.0,18.25,https://image.ijq.tv/201705/27/14-34-41-22-26.jpg,14-34-41-22-26.jpg,ChinaMainland
侯传杲,Male,1965-9-19,55.0,1.78,74.0,23.36,https://image.ijq.tv/201508/05/10-27-56-19-8.jpg,10-27-56-19-8.jpg,ChinaMainland
侯佩岑,Female,1978-12-20,42.0,1.65,48.0,17.63,https://image.ijq.tv/201611/09/15-23-25-49-34.jpg,15-23-25-49-34.jpg,Taiwan
侯佩杉,Female,1992-10-8,28.0,1.67,45.0,16.14,https://image.ijq.tv/201710/10/10-50-34-18-26.jpg,10-50-34-18-26.jpg,ChinaMainland
侯俊丞,Male,1984-12-9,36.0,1.81,65.0,19.84,https://image.ijq.tv/201909/11/16-01-36-34-47.png,16-01-36-34-47.png,ChinaMainland
侯俊光,Male,1990-1-10,30.0,1.7,48.0,16.61,https://image.ijq.tv/201909/18/15-20-19-28-46.jpg,15-20-19-28-46.jpg,ChinaMainland
侯勇,Male,1967-2-23,53.0,1.78,70.0,22.09,https://image.ijq.tv/201411/19/10-54-49-63-8.jpg,10-54-49-63-8.jpg,ChinaMainland
侯天来,Male,1958,63.0,1.78,70.0,22.09,https://image.ijq.tv/201909/26/15-46-59-15-46.jpg,15-46-59-15-46.jpg,ChinaMainland
侯明昊,Male,1997-8-3,23.0,1.79,57.0,17.79,https://image.ijq.tv/201612/05/15-48-07-96-19.png,15-48-07-96-19.png,ChinaMainland
侯晨晨,Female,1992-10-11,28.0,1.68,45.0,15.94,https://image.ijq.tv/201704/24/13-02-52-40-19.png,13-02-52-40-19.png,ChinaMainland
侯晴子梓,Female,1995-1-2,26.0,1.68,43.0,15.24,https://image.ijq.tv/201710/25/10-31-31-16-26.jpg,10-31-31-16-26.jpg,ChinaMainland
侯梦莎,Female,1985-8-16,35.0,1.69,50.0,17.51,https://image.ijq.tv/201907/12/16-06-52-66-47.png,16-06-52-66-47.png,ChinaMainland
侯煜,Male,1976-1-2,45.0,1.73,70.0,23.39,https://image.ijq.tv/201502/27/10-54-18-53-10.jpg,10-54-18-53-10.jpg,ChinaMainland
侯瑞祥,Male,1995-12-25,25.0,1.78,68.0,21.46,https://image.ijq.tv/201509/01/16-52-10-52-14.png,16-52-10-52-14.png,ChinaMainland
侯祥玲,Male,1973-4-30,47.0,1.78,65.0,20.52,https://image.ijq.tv/201508/17/10-43-55-81-14.png,10-43-55-81-14.png,ChinaMainland
侯茗皓,Male,1988-5-04,32.0,1.73,58.0,19.38,https://image.ijq.tv/201609/21/11-54-19-32-10.jpg,11-54-19-32-10.jpg,ChinaMainland
侯长荣,Male,1960,61.0,1.78,74.0,23.36,https://image.ijq.tv/201507/22/09-09-25-15-11.jpg,09-09-25-15-11.jpg,ChinaMainland
侯雪龙,Male,1980-7-23,40.0,1.75,65.0,21.22,https://image.ijq.tv/201809/26/14-41-08-82-43.jpg,14-41-08-82-43.jpg,ChinaMainland
保剑锋,Male,1975-11-3,45.0,1.8,68.0,20.99,https://image.ijq.tv/201503/21/15-01-01-13-10.jpg,15-01-01-13-10.jpg,ChinaMainland
保罗·乔治,Male,1990-5-2,30.0,2.0,100.0,25.0,https://image.ijq.tv/202007/14/16-40-14-56-1.png,16-40-14-56-1.png,US
保罗·米尔萨普,Male,1985-2-10,35.0,2.0,113.0,28.25,https://image.ijq.tv/202007/15/17-39-32-79-67.jpg,17-39-32-79-67.jpg,US
俞彬,Male,1993-11-8,27.0,1.79,65.0,20.29,https://image.ijq.tv/201912/18/14-49-19-14-46.jpg,14-49-19-14-46.jpg,ChinaMainland
俞惠子,Female,1988-11-25,32.0,1.68,47.0,16.65,https://image.ijq.tv/201507/28/14-44-18-51-8.jpg,14-44-18-51-8.jpg,ChinaMainland
俞承豪,Male,1993-8-17,27.0,1.75,53.0,17.31,https://image.ijq.tv/201608/21/10-47-56-86-34.jpg,10-47-56-86-34.jpg,Korea
俞晴,Female,1984-4-26,36.0,1.62,48.0,18.29,https://image.ijq.tv/202002/24/15-32-04-29-1.png,15-32-04-29-1.png,ChinaMainland
俞更寅,Male,1996-4-28,24.0,1.83,68.0,20.31,https://image.ijq.tv/201912/18/15-05-52-84-46.jpg,15-05-52-84-46.jpg,ChinaMainland
俞杰奇,Male,1988-9-13,32.0,1.78,69.0,21.78,https://image.ijq.tv/201508/08/10-25-03-51-14.png,10-25-03-51-14.png,ChinaMainland
俞灏明,Male,1987-11-14,33.0,1.8,63.0,19.44,https://image.ijq.tv/201411/21/16-14-55-90-7.jpg,16-14-55-90-7.jpg,ChinaMainland
俞飞鸿,Female,1971-01-15,49.0,1.65,50.0,18.37,https://image.ijq.tv/201411/27/14-37-53-99-7.jpg,14-37-53-99-7.jpg,ChinaMainland
修庆,Male,1969-4-11,51.0,1.8,75.0,23.15,https://image.ijq.tv/201504/21/15-45-15-56-10.jpg,15-45-15-56-10.jpg,ChinaMainland
修杰楷,Male,1983-3-6,37.0,1.8,70.0,21.6,https://image.ijq.tv/201510/08/14-45-11-70-12.jpg,14-45-11-70-12.jpg,Taiwan
倪大红,Male,1960-11-3,60.0,1.77,65.0,20.75,https://image.ijq.tv/201412/18/15-30-51-26-12.jpg,15-30-51-26-12.jpg,ChinaMainland
倪妮,Female,1988-8-8,32.0,1.7,50.0,17.3,https://image.ijq.tv/201911/29/11-50-39-68-46.jpg,11-50-39-68-46.jpg,ChinaMainland
倪安东,Male,1986-5-20,34.0,1.78,78.0,24.62,https://www.ijq.tv/file/upload/202008/19/00-02-23-96-68.jpg,00-02-23-96-68.jpg,US
倪寒尽,Male,1994-2-9,26.0,1.85,65.0,18.99,https://image.ijq.tv/201910/14/15-11-30-90-47.png,15-11-30-90-47.png,ChinaMainland
倪慕斯,Female,1990-12-25,30.0,1.67,48.0,17.21,https://image.ijq.tv/201507/22/11-07-39-70-13.jpg,11-07-39-70-13.jpg,ChinaMainland
倪景阳,Female,1979-04-11,41.0,1.82,64.0,19.32,https://image.ijq.tv/201503/05/11-33-01-68-8.jpg,11-33-01-68-8.jpg,ChinaMainland
倪珂欣,Female,1999-11-4,21.0,1.76,45.0,14.53,https://image.ijq.tv/201807/24/10-33-15-34-26.jpg,10-33-15-34-26.jpg,ChinaMainland
倪瑜坤,Female,1994-8-18,26.0,1.67,45.0,16.14,https://image.ijq.tv/201712/09/09-58-52-63-26.jpg,09-58-52-63-26.jpg,ChinaMainland
倪美诗,Female,1999-11-27,21.0,1.66,45.0,16.33,https://image.ijq.tv/201909/25/16-12-14-58-46.jpg,16-12-14-58-46.jpg,ChinaMainland
倪萍,Female,1959-2-15,61.0,1.73,51.0,17.04,https://image.ijq.tv/202002/05/17-08-44-17-1.png,17-08-44-17-1.png,ChinaMainland
